index,trading_name,latitude,longitude,Address
7599,V. Kelleher,,,
7600,Murtaghs Crossroads Inn,53.8529835,-7.627721500000001,"Rathmore, Co. Longford, Ireland"
7602,The Vintage Bar,53.6642625,-7.7868434,"1, Bunalough, Slí Moinear, Co. Longford, Ireland"
7603,The Local,53.46424810000001,-8.2174598,"Carrownadurly, Co. Roscommon, Ireland"
7606,Jacks Corner House,53.69531380000001,-7.6076513,"7 Main St, Edgeworthstown, Co. Longford, Ireland"
7609,The Crossroads Inn,53.73023560000001,-7.502202899999999,"Lisryan, Teemore Industrial Estate, Co. Longford, Ireland"
7612,John Keogh,53.289812,-6.6855080000000005,"The Stream, Main St, Abbeyland, Clane, Co. Kildare, Ireland"
7616,Floods Foodstore,53.6956862,-7.608492999999999,"Edgeworthstown, Co. Longford, Ireland"
7617,Hughie Doyles,53.7267805,-7.797396000000001,"32 Dublin St, Deanscurragh, Longford, Ireland"
7621,Boomerang Lounge,53.7769756,-7.4968742,"Granard, Co. Longford, Ireland"
7623,The Bay Horse,53.7773233,-7.496500999999999,"Main St, Granard, Co. Longford, Ireland"
7624,Mchugh's,53.71604850000001,-6.346798499999999,"1-3 Cord Rd, East Drogheda, Drogheda, Co. Louth, Ireland"
7626,Donegans Collon,53.7785178,-6.4864947,"Ardee St, Collon, Co. Louth, Ireland"
7627,Dunleer Inns,53.8314843,-6.394741,"Grove Hotel Main Street, Dunleer, Co. Louth, Ireland"
7629,Pj Byrnes,53.8976538,-6.3894213,"Main St, Bellingham Green, Castlebellingham, Co. Louth, Ireland"
7630,Mr Ridleys,54.0028379,-6.4025389,"Park St Park St, Townparks, Dundalk, Co. Louth, A91 D2HT, Ireland"
7631,Bayview Inn,53.960779,-6.367259600000001,"19 Main St, Haggardstown, Blackrock, Co. Louth, A91 H9X3, Ireland"
7632,O'carroll's Bar And Lounge,54.0057384,-6.3970239,"1 Seatown, Townparks, Dundalk, Co. Louth, A91 A0HC, Ireland"
7633,Levins,53.79151650000001,-6.239046699999999,"Main St, Clogher, Clogherhead, Co. Louth, Ireland"
7635,Connor,53.8302109,-6.3941154000000004,"Main St, Battsland, Dunleer, Co. Louth, Ireland"
7636,Mckevitts Hotel,54.04034799999999,-6.186992,"Market St, Liberties of Carlingford, Carlingford, Co. Louth, Ireland"
7639,The Malt House,53.9907259,-6.4002172999999996,"Dublin Rd, Marshes Upper, Dundalk, Co. Louth, Ireland"
7642,North End Bar,54.0096655,-6.402977799999999,"91 Bridge St, Townparks, Dundalk, Co. Louth, Ireland"
7643,The Carlingford Arms,54.0404271,-6.186702899999999,"Market St, Carlingford, Co, Ireland"
7645,Murphys,53.9653431,-6.3867585,"Murphy's Cross, Dublin Rd, Haggardstown, Dundalk, Co. Louth, Ireland"
7646,The Pheasant,53.709761,-6.349523,"86 Duleek St, Lagavooren, Drogheda, Co. Louth, Ireland"
7651,The Morning Star,53.73686360000001,-6.4188455,"Main Road, Hill of Rath, Tullyallen, Co. Louth, Ireland"
7652,Colemans,54.0073069,-6.401983599999999,"44 Clanbrassil St, Townparks, Dundalk, Co. Louth, Ireland"
7653,Mccooey's Bar,53.951859,-6.543301,"Louth Village, Louth, Ireland"
7654,The Tara Bar,54.00291319999999,-6.4024291,"92 Park St, Townparks, Dundalk, Co. Louth, Ireland"
7656,The Windsor,53.999344,-6.406059099999999,"Dublin St, Townparks, Dundalk, Co. Louth, Ireland"
7657,The Louth Arms,53.9480643,-6.536935799999999,"Dundalk Rd, Mullavally, Dundalk, Co. Louth, Ireland"
7662,John Long,54.008205,-6.181134,"Grange Church, Monksland, Carlingford, Co. Louth, Ireland"
7663,Bru Bistro Lounge Bar,53.7135385,-6.3533766,"8, Haymarket, Dyer St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7665,The Hawthorne Bar,54.0096655,-6.402977799999999,"91 Bridge St, Townparks, Dundalk, Co. Louth, Ireland"
7666,King Bruces Tavern,54.0034448,-6.4017101,"1 Francis St, Townparks, Dundalk, Co. Louth, A91 XK38, Ireland"
7667,Good Time Charlies,54.0035658,-6.4015926,"Francis St, Townparks, Dundalk, Co. Louth, Ireland"
7668,B Mcdonnell,53.7169147,-6.3438247,"35 Cord Rd, East Drogheda, Drogheda, Co. Louth, A92 P656, Ireland"
7669,Oscars,54.002722,-6.402863,"83 Park St, Townparks, Dundalk, Co. Louth, A91 CC86, Ireland"
7671,Mckeowns,54.0055693,-6.402351899999999,"16 Clanbrassil St, Townparks, Dundalk, Co. Louth, Ireland"
7673,The Century Bar,54.0047548,-6.3981843,"19 Roden Pl, Townparks, Dundalk, Co. Louth, Ireland"
7674,Bellingham Castle Hotel,53.8960082,-6.3895617,"Castlebellingham, Co. Louth, Ireland"
7676,Heritys Bar,53.9215673,-6.399958400000001,"Dromiskin, Co. Louth, Ireland"
7677,Thomas Clarkes,54.0068229,-6.386198100000001,"Quay St, Marshes Lower, Dundalk, Co. Louth, Ireland"
7678,Jimmy Foley's,53.717476,-6.3620339999999995,"48 Trinity St, Rathmullan, Drogheda, Co. Louth, Ireland"
7684,Moores Pub,53.71866619999999,-6.3489684,"Sunday's Gate, Drogheda, Co. Louth, Ireland"
7685,Cluskeys,53.979133,-6.522231,"Little Ash Knockbridge, Dundalk, Co. Louth, Ireland"
7686,Hanratty's Bar And Lounge,53.7199594,-6.3416486,"62-65 Scarlet St, Yellowbatter, Drogheda, Co. Louth, Ireland"
7687,Andrew Murph's Bar,54.00854529999999,-6.4022281,"6 Church St, Townparks, Dundalk, Co. Louth, A91 AT18, Ireland"
7688,The Punters Bar,54.003083,-6.4022871,"95 Park St, Townparks, Dundalk, Co. Louth, A91 VK06, Ireland"
7689,Cluskeys/the Glyde Inn,53.979133,-6.522231,"Little Ash Knockbridge, Dundalk, Co. Louth, Ireland"
7691,Byrnes,54.0006465,-6.4056972,"79 Dublin St, Townparks, Dundalk, Co. Louth, Ireland"
7692,The Ploughman,53.445699,-6.200618,"Kinsealy Shopping Centre, Drinan, Swords, Co. Dublin, K67 YT52, Ireland"
7696,The Fisherman's Wharf,53.71907950000001,-6.3731491,"Waterfront, Upper Mell, Drogheda, Co. Louth, Ireland"
7697,Nano Reids,53.71407900000001,-6.374279,"Marley's Ln, Rathmullan, Drogheda, Co. Louth, Ireland"
7698,Pj Lennon And Sons,53.9979451,-6.405957,"Dundalk, Co. Louth, Ireland"
7699,The Avenue Inn,53.9958252,-6.3958265999999995,"Greenacres, Marshes Lower, Littlemills Road, Co. Louth, Ireland"
7703,The Ravensdale,54.1003833,-6.3603758,"Carrickarnon, Ravensdale, Dundalk, Co. Louth, Ireland"
7704,The Railway Bar,53.8563437,-6.539704,"Market St, Cappocksgreen, Ardee, Co. Louth, Ireland"
7705,The Glyde Inn,53.882298,-6.3426661,"Main Street, Annagassan, Dunleer, Co. Louth, Ireland"
7706,Grennan's Bar,53.7245723,-6.3320203,"Newfoundwell Rd, Drogheda, Co. Louth, Ireland"
7708,The Cooley Inn,54.040755,-6.185290999999999,"Carlingford Tourist Office, Cooley Peninsula Tourism, Old Railway Station, Carlingford, Co. Louth, Ireland"
7710,The Stag's Head,54.00971699999999,-6.4021111,"Linenhall St, Townparks, Dundalk, Co. Louth, Ireland"
7715,Martins Of Riverstown,53.994362,-6.2191091,"Dundalk Rd, Castlecarragh, Dundalk, Co. Louth, Ireland"
7719,Harrisons,53.622389,-7.8145489999999995,"Keenagh, Co. Longford, Ireland"
7721,T Mac Namee,53.97163,-6.487207,"Loughantarve, Dundalk, Co. Louth, Ireland"
7723,Donaghys,53.7162652,-6.3579826,"7 Trinity St, Mell, Drogheda, Co. Louth, Ireland"
7727,Egans Off Licence,53.71506729999999,-6.3507187,"1 Peter St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7728,P. S. Donegan,53.76940200000001,-6.399683,"Drogheda Rd, Silloge, Drogheda, Co. Louth, Ireland"
7730,Greenore Railway Saloon,54.0062003,-6.3878879,"16 Quay Street, Marshes Lower, Dundalk, Co. Louth, Ireland"
7734,Clermont Arms,53.9631732,-6.366015399999999,"11- 19 Main St, Haggardstown, Blackrock, Co. Louth, A91 H9X3, Ireland"
7735,The Thatch,53.704912,-6.374016,"Donore Rd, Lagavooren, Drogheda, Co. Louth, Ireland"
7736,The Hillside Bar,53.85724370000001,-6.5400658,"29 Market St, Cappocksgreen, Ardee, Co. Louth, Ireland"
7737,The Grove,53.8286942,-6.394165999999999,"Main St, The Orchard, Dunleer, Co. Louth, Ireland"
7740,Russell's Bar,54.00222600000001,-6.403902,"Park St, Townparks, Dundalk, Co. Louth, Ireland"
7741,Brubakers,54.001814,-6.404694999999999,"39 Park St, Townparks, Dundalk, Co. Louth, A91 Y9HN, Ireland"
7744,The Corner House,53.83059950000001,-6.3964311,"Main St, Battsland, Dunleer, Co. Louth, Ireland"
7747,Central Bar,54.0051883,-6.402203399999999,"10 Clanbrassil St, Townparks, Dundalk, Co. Louth, A91 K066, Ireland"
7751,The Castle Bar,54.0058284,-6.396542999999999,"11 Seatown, Townparks, Dundalk, Co. Louth, Ireland"
7752,The Camelot,54.0093387,-6.4021835,"1 Linenhall St, Townparks, Dundalk, Co. Louth, Ireland"
7753,The Horseshoe Bar,54.00051490000001,-6.407442199999999,"47 Anne St, Townparks, Dundalk, Co. Louth, Ireland"
7755,The Waterside Inn,53.760445,-6.272193499999999,"Termonfeckin, Drogheda, Co. Louth, Ireland"
7756,Fairgreen Bar,53.7163619,-6.357517,"85-86 Trinity St, Mell, Drogheda, Co. Louth, Ireland"
7759,Parnell Bar,53.867081400000004,-6.4361704,"Dromgoolestown, Co. Louth, Ireland"
7760,Callans,54.00163990000001,-6.4047814,"40 Park St, Townparks, Dundalk, Co. Louth, A91 DV78, Ireland"
7761,Sean's Tavern,54.0090723,-6.402111,"16 Church St, Townparks, Dundalk, Co. Louth, Ireland"
7763,The Anchor Bar,54.04037330000001,-6.186483900000001,"Tholsel St, Liberties of Carlingford, Carlingford, Co. Louth, A91TC58, Ireland"
7765,The Tain Holiday Village,54.0882604,-6.2593365,"Knocknagoran, Omeath, Co. Louth, Ireland"
7768,The Irish Harp,53.85967059999999,-6.5412973999999995,"19 Irish St, Cappocksgreen, Co. Louth, Ireland"
7769,The Hole In The Wall,53.71553,-6.3507703,"Peter St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7770,The Railway Arms,53.71331319999999,-6.3407559,"5 Dublin Rd, Drogheda, Co. Louth, A92 P2YW, Ireland"
7771,The Fane Bar,54.0029498,-6.4023628,"93 Park St, Townparks, Dundalk, Co. Louth, A91 P868, Ireland"
7773,Ma Bakers,54.0404564,-6.186504299999999,"Market St, Liberties of Carlingford, Carlingford, Co. Louth, Ireland"
7774,D Soraghan,53.9616176,-6.4420217,"Prospect, Cavan, Dundalk, Co. Louth, Ireland"
7775,Byrne's,53.995392,-6.406263,"10 Hill St, Cambrickville, Dundalk, Co. Louth, Ireland"
7776,Johnny Masons,54.00208139999999,-6.401637,"Hagan House, The Ramparts, Dundalk, Co. Louth, Ireland"
7777,Slans,53.8811149,-6.3404913,"Ballynagassan, Annagassan, Co. Louth, Ireland"
7779,The Brake,53.96258280000001,-6.3663431,"11-19 Main St, Haggardstown, Blackrock, Co. Louth, A91 H9X3, Ireland"
7783,The Neptune Bar,53.9638697,-6.3656669,"Main St, Haggardstown, Blackrock, Co. Louth, Ireland"
7784,Storm Night Club,53.71425000000001,-6.3530666,"Stockwell Ln, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7787,John Watters,53.779644,-6.4868093,"Ardee Street, Collon, Drogheda, Co. Louth, Ireland"
7789,Peter Bennetts,54.0107693,-6.4030095,"26 Bridge St, Townparks, Dundalk, Co. Louth, A91 FX30, Ireland"
7791,Gyles Quay Clubhouse,53.9882626,-6.2428468,"Gyles Quay Caravan & Camping Park, Gyles Quay, Riverstown, Dundalk, Co. Louth, Ireland"
7792,Anderson,53.8597368,-6.5411261,"Irish St, Cappocksgreen, Ardee, Co. Louth, Ireland"
7793,Martha's Vineyard,41.3804981,-70.645473,"Martha's Vineyard, Massachusetts, USA"
7794,Brady's,54.0086233,-6.4022299,"7 Church St, Townparks, Dundalk, Co. Louth, Ireland"
7796,The Bartender,54.00317700000001,-6.402492,"12 Park St, Townparks, Dundalk, Co. Louth, Ireland"
7798,Sharkeys Central Bar,53.7923576,-6.2387052,"66-80 Main St, Clogher, Co. Louth, Ireland"
7800,O'connells,53.8949457,-6.3872936,"Dundalk Rd, Castlebellingham, Dundalk, Co. Louth, Ireland"
7801,The Crowe's Nest,54.0042921,-6.400624,"Crowe St Crowe St, Townparks, Dundalk, Co. Louth, A91 XY03, Ireland"
7803,Riverbank,53.9515043,-6.639433200000001,"Killanny, Co. Monaghan, Ireland"
7804,Lily Finnegans Bar,53.995893,-6.124098,"Whitestown, Carlingford, Co. Louth, A91 D326, Ireland"
7806,The Fair Green Bar,53.8602044,-6.5418448,"Irish St, Cappocksgreen, Ardee, Co. Louth, Ireland"
7807,Hamills,53.519338,-7.292453999999999,"Old Dublin Rd, Marlinstown Bog, Mullingar, Co. Westmeath, Ireland"
7810,The Blue Anchor,54.01152,-6.346350999999999,"Point, Co. Louth, Ireland"
7814,Fusion Nightclub And Mcguinness Bar,53.717096,-6.356999999999999,"George's St, Mell, Drogheda, Co. Louth, Ireland"
7817,Whelans,53.7707692,-6.3440145,"Tullyard, Co. Louth, Ireland"
7821,O'caseys,53.7166788,-6.3586927,"77-78 Trinity St, Mell, Drogheda, Co. Louth, A92 X621, Ireland"
7824,The Boathouse,53.0920725,-8.2196068,"St Brendan's St, Fairyhill, Co. Galway, Ireland"
7830,Cagneys,53.7136464,-6.3518213,"3 Dyer St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7832,The Lisdoo,54.0228935,-6.3953942999999995,"Newry Rd, Dundalk, Co. Louth, Ireland"
7833,The Village Saloon,53.8434385,-6.4358232,"Dromin, Mosstown, Co. Louth, Ireland"
7834,The Star And Cresent,53.7165823,-6.3581527,"Star and Crescent, Trinity St, Mell, Drogheda, Co. Louth, Ireland"
7835,The Big House,54.0003223,-6.4081278,"20 Anne St, Demesne, Dundalk, Co. Louth, Ireland"
7836,The Mariner,53.7139457,-6.348878099999999,"6 N Quay, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7838,The Laurence Inn,53.716023,-6.348619999999999,"Laurence St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7839,The Grey Goose,53.7152099,-6.3535641,"89 West St, Ballsgrove, A92 XF67 West Street, Ballsgrove, Drogheda, Co. Louth, A92 XF67, Ireland"
7840,Farrellys Bar,53.7690652,-7.1613542,"Church St, Oldcastle, Co. Meath, Ireland"
7847,The Valley Inn,53.7987776,-6.3936329,"Mullary Manor, Mullary, Dunleer, Co. Louth, A92 W744, Ireland"
7851,Taffe's Bar,54.04072799999999,-6.186663999999999,"Newry St, Liberties of Carlingford, Carlingford, Co. Louth, Ireland"
7854,Gleesons,53.7160474,-6.356422299999999,"West St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7859,Mother Hughes Public House,53.7199392,-6.3566666,"North Road North Rd, Moneymore, Drogheda, Co. Louth, A92 PPC9, Ireland"
7860,Reillys Bar,53.8549397,-6.5389855,"Castle St, Dawsonsdemesne, Ardee, Co. Louth, Ireland"
7861,Emerald Bar,54.47998,-8.275549999999999,"2-3 Main St, Drumacrin, Bundoran, Co. Donegal, F94 TR23, Ireland"
7872,The Earth Nightclub,53.714937,-6.353461100000001,"29 West St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7873,The Weavers,53.7154398,-6.354717399999999,"83 West St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7874,The Punt,53.7165645,-6.3553687,"51 Fair St, Downtown Drogheda, Drogheda, Co. Louth, A92 E272, Ireland"
7875,The New Central,53.71512329999999,-6.350387,"38 Peter St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7877,The Westcourt Hotel,53.7150038,-6.353837899999999,"29 West St, Downtown Drogheda, Drogheda, Co. Louth, A92 A8XF, Ireland"
7879,The Market Bar,54.004732,-6.4025307,"99 Clanbrassil St, Townparks, Dundalk, Co. Louth, A91 T279, Ireland"
7881,Fintans Ceili House,54.02674700000001,-6.495726899999999,"Philipstown, Hackballscross, Dundalk, Co. Louth, Ireland"
7882,The Hunterstown Inn,53.8277338,-6.53332,"N2, Hunterstown, Co. Louth, Ireland"
7885,The Sportsmans,54.0587278,-6.353835999999999,"Ravensdale, Drumnacarra, Dundalk, Co. Louth, Ireland"
7886,Redz Fun Bar,53.7154398,-6.354717399999999,"83 West St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7890,The Lumpers,54.0345989,-6.3214263,"Ballymakellet, Ravensdale, Dundalk, Co. Louth, Ireland"
7892,The Ferdia Arms,53.855439,-6.5393262,"Castle St Castle St, Cappocksgreen, Ardee, Co. Louth, A92 N2FC, Ireland"
7893,Mathews Lounge,53.7777152,-6.4851624,"Main Rd Collon, Collon, Co. Louth, Ireland"
7894,The Vinegarman,54.003421,-6.401754,"Park St, Townparks, Dundalk, Co. Louth, A91 KT04, Ireland"
7895,The Spirit Store,54.009042,-6.389901,"George's Quay, Marsh North, Dundalk, Co. Louth, Ireland"
7907,Amber,54.0038905,-6.4019128,"Earl St, Townparks, Dundalk, Co. Louth, Ireland"
7909,Windmill House,53.72328210000001,-6.356406499999999,"42 Windmill Rd, Moneymore, Drogheda, Co. Louth, A92 Y5TK, Ireland"
7910,Mcgeoughs,54.0045799,-6.3998753,"Roden Pl, Townparks, Dundalk, Co. Louth, Ireland"
7911,Padraig O'donnigaile,54.0055621,-6.3970807999999995,"28 Seatown, Townparks, Dundalk, Co. Louth, A91 R3HH, Ireland"
7916,The Lobinstown Inn,53.78545889999999,-6.648238900000001,"St Olivers Terrace, Lobinstown, Co. Meath, Ireland"
7922,Sarsfields Bar,53.7159797,-6.346653,"97 east, 125 Cord Rd, Drogheda, Co. Louth, Ireland"
7924,The Jockies,54.00051490000001,-6.407442199999999,"47 Anne St, Townparks, Dundalk, Co. Louth, Ireland"
7926,Wee House,54.0003223,-6.4081278,"20 Anne St, Demesne, Dundalk, Co. Louth, Ireland"
7930,Brenco Enterprises,53.8892631,-6.6145986,"Churchtown, Co. Louth, Ireland"
7931,Howe's Bar Omeath,54.08760299999999,-6.2587208,"Bayview House, Shore Rd, Knocknagoran, Omeath, Co. Louth, Ireland"
7933,Kennedy's,54.0000095,-6.4121874,"Demesne, Dundalk, Co. Louth, Ireland"
7936,Carlingford Marina,54.0516531,-6.1915542,"North Commons, Carlingford, Co. Louth, Ireland"
7939,Railway Bar,53.8563437,-6.539704,"Market St, Cappocksgreen, Ardee, Co. Louth, Ireland"
7941,Ollies,53.7128758,-6.3487009,"36 37, 36 James St, Drogheda, Co. Louth, Ireland"
7949,Peter Matthews,53.7152646,-6.3496714999999995,"8-9 St Laurence St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7953,The Cross,53.717294,-6.356808,"10 George's St, Rathmullan, Drogheda, Co. Louth, Ireland"
7954,Cornamuckla House,54.1086535,-6.2869477,"Ferryhill Road, Cornamucklagh, Omeath, Co. Louth, Ireland"
7956,The Black Bull Inn,53.7080425,-6.327724,"Dublin Rd, Wheaton Hall, Drogheda, Co. Louth, A92 EPH2, Ireland"
7958,Nolan's Pub,53.717856,-6.3560985,"Drogheda, Co. Louth, Ireland"
7963,The Rock Inn,53.9721827,-6.550808000000001,"Carrickadooan, Co. Louth, Ireland"
7975,Toales Bar,54.0042756,-6.4011723,"7 Crowe St, Townparks, Dundalk, Co. Louth, Ireland"
7976,Clarke's Pub,53.716018,-6.351234,"19 Peter St, Downtown Drogheda, Drogheda, Co. Louth, Ireland"
7979,Sarks Bar,53.9979451,-6.405957,"Dundalk, Co. Louth, Ireland"
7982,Mollys,53.8065246,-6.295664299999999,"Reynoldstown, Co. Louth, Ireland"
7983,Bradys Bar,53.9070165,-6.616507299999999,"Edmondstown, Ardee, Co. Louth, Ireland"
7990,Brian Muldoon And Sons,53.854434,-6.538341,"1 Bridge St, Dawsonsdemesne, Ardee, Co. Louth, A92 C4HE, Ireland"
7991,Dorians,53.8577551,-6.4011401,"Mullinscross, Co. Louth, Ireland"
7992,Eamonn's,53.9979451,-6.405957,"Dundalk, Co. Louth, Ireland"
7994,Harrys Bar,54.01091659999999,-6.4029905,"29 Bridge St, Townparks, Dundalk, Co. Louth, Ireland"
7998,Fitzpatricks,54.0087018,-6.2937704,"Rockmarshall, Dundalk, Co. Louth, Ireland"
7999,Ghan House,54.0396559,-6.1841544,"Old Quay Ln, Liberties of Carlingford, Carlingford, Co. Louth, A91 DXY5, Ireland"
8000,The Stonehouse,53.96094799999999,-6.3673341,"Main St, Haggardstown, Blackrock, Co. Louth, Ireland"
8002,Sextons Roadhouse,53.963351,-6.386864999999999,"Dublin Rd, Haggardstown, Dundalk, Co. Louth, Ireland"
8005,The Admirals,53.71457299999999,-6.3498873,"Downtown Drogheda, Drogheda, Co. Louth, Ireland"
8008,Mcmanus' Pub And Off Licence,54.0058707,-6.396359899999999,"17 Seatown, Townparks, Dundalk, Co. Louth, Ireland"
8009,Millmount Bar,53.71195969999999,-6.3485688,"The Moate, 14 Pitcher Hill, Lagavooren, Drogheda, Co. Louth, A92 WYY6 Pitcher Hill, Lagavooren, Drogheda, Co. Louth, A92 WYY6, Ireland"
8025,Fitzpatricks,53.6237177,-9.222582599999999,"1-21 Main St, Friarsquarter West, Co. Mayo, Ireland"
8027,The Compass Bar,53.8744792,-9.9231533,"Currane, Achill, Co. Mayo, Ireland"
8029,Paddy Mac's,54.11450259999999,-9.1565574,"Tone St, Ballina, Co. Mayo, Ireland"
8031,Kilkennys,53.7833,-8.916694399999999,"Knock, Churchfield, Knock, Co. Mayo, Ireland"
8032,Johnny Mchales Pub,53.8602803,-9.2980082,"Newline, Knockthomas, Castlebar, Co. Mayo, Ireland"
8033,The Merry Monk,54.1294094,-9.1626513,"Killala Rd, Kilmoremoy, Ballina, Co. Mayo, Ireland"
8035,The Griffin Inn,53.6875259,-8.7521276,"Fiddaun, Cloonfad, Co. Roscommon, Ireland"
8039,The Lodge,54.0590996,-9.2170411,"Cloghans, Co. Mayo, Ireland"
8041,Murphy Bros And Longnecks Niteclub,54.1118998,-9.1573265,"Clare St, Ballina, Co. IE, Ireland"
8043,O'raghallaigh's,54.20472849999999,-10.0362192,"Binghamstown House, Binghamstown, Ballina, Co. Mayo, Ireland"
8046,Round Tower Bar,53.86618600000001,-9.28908,"Turlough Rd, Castlebar, Co. Mayo, Ireland"
8049,The Mcwilliam Park Hotel,53.725128,-8.990217,"Kilcolman Road, Claremorris, Co. Mayo, Ireland"
8050,The Western Strands Hotel,54.2238538,-9.9892228,"Main St, Belmullet, Co. Mayo, F26 N7D0, Ireland"
8054,Mchale's,53.8534611,-9.286166999999999,"60 McHale Rd, Drumconlan, Castlebar, Co. Mayo, F23 XD90, Ireland"
8057,Cunninghams Londis,53.7612649,-8.7620285,"Abbey St, Friarsground, Ballyhaunis, Co. Mayo, Ireland"
8064,Corrib Restaurant,53.63979,-9.2437731,"Ballinrobe Racecourse, Ballinrobe, Co. Mayo, Ireland"
8072,The Tavern,53.7782878,-9.6310431,"Murrisk, Westport, Co. Mayo, Ireland"
8073,The Spinning Wheel,52.7955356,-7.837438799999999,"43 Patrick St, Belleville, Templemore, Co. Tipperary, Ireland"
8075,Maloney's Bar,53.9812632,-9.114254899999999,"Lower Main St, Foxford, Co. Mayo, Ireland"
8076,Bar One,53.8579605,-9.2968741,"2, Rush St, Gorteendrunagh, Castlebar, Co. Mayo, Ireland"
8079,Brannens,53.8852843,-9.5465881,"Main St, Newport, Co. Mayo, Ireland"
8080,Village Inn,54.2126246,-9.2214121,"Church St, Townplots East, Killala, Co. Mayo, Ireland"
8082,An Cuan Osta,54.1840443,-10.0607073,"An Cuan Ósta, Drum, Ballina, Co. Mayo, Ireland"
8084,Cheers Bar,53.6654919,-9.1610639,"Robeen, Hollymount, Co. Mayo, Ireland"
8085,Harbour Bar,54.11215,-9.151824999999999,"4 Abbey St, Ardnaree, Ballina, Co. Mayo, F26 A0E2, Ireland"
8086,The Quays,53.7999239,-9.5505332,"The Quay, Westport, Co. Mayo, Ireland"
8088,O'malleys Foxford,53.980963,-9.114520899999999,"Main Street, Foxford, Co. Mayo, Ireland"
8089,Teach O'hora,53.849928,-8.9988641,"Main Street Rear, Kiltimagh, Co. Mayo, Ireland"
8090,Walsh's Pub,53.8851594,-9.5463803,"Main St, Newport, Co. Mayo, Ireland"
8091,Cosgraves,53.8540437,-9.2954154,"Cosgrave's Flats, Spencer St, Gorteendrunagh, Castlebar, Co. Mayo, Ireland"
8094,P Healy,54.2237208,-9.989789199999999,"Main St, Belmullet, Co. Mayo, Ireland"
8095,Shazzymacs,53.8714285,-8.850071699999999,"Main Street, Kilkelly, Ireland"
8097,Sea Side House,53.9268152,-10.0192791,"Unnamed Road,, Dooega, Co. Mayo, Ireland"
8099,Duffys Bar,53.8714442,-8.8503064,"Main Street, Kilkelly, Ireland"
8101,The Bungalow Bar,53.857539,-9.297620000000002,"Market St, Gorteendrunagh, Castlebar, Co. Mayo, Ireland"
8103,Westport Plaza Hotel,53.8011878,-9.5189553,"Castlebar St, Carrowbeg, Westport, Co. Mayo, Ireland"
8110,Morans,53.7994105,-9.5223175,"Bridge St, Cahernamart, Westport, Co. Mayo, Ireland"
8112,The Eagle Bar,54.2550276,-10.0419361,"Corclogh, Belmullet, Co. Mayo, F26 F348, Ireland"
8113,Amethyst Bar,53.97429589999999,-10.0856045,"East, Keel, Co. Mayo, Ireland"
8115,Nevin's Newfield Inn,53.903821,-9.6896638,"Newfield, Co. Mayo, Ireland"
8116,Minaun View,53.97621030000001,-10.0804638,"Keel East, Co. Mayo, Ireland"
8118,Hiney's,54.1002291,-9.3201697,"Main St, Crossmolina, Co. Mayo, Ireland"
8124,Christy's Bar,54.10069559999999,-9.3200497,"Church St, Crossmolina, Co. Mayo, Ireland"
8125,Hanley's Bar,53.7208707,-8.9984153,"Dalton St, Clare, Claremorris, Co. Mayo, Ireland"
8126,The Wolfe Dog Tavern,54.2112449,-9.222977499999999,"Killala Co Cloonachoor IE, Co. Mayo, Ireland"
8130,Stauntons,53.7795653,-9.6866349,"R335, Thornhill, Lecanvey, Co. Mayo, Ireland"
8131,Hennigan's,53.6717812,-8.960098799999999,"Ballindine, Mayo, F12 K5F1, Ireland"
8133,The Thatch Bar,53.7833,-8.916694399999999,"Knock, Churchfield, Knock, Co. Mayo, Ireland"
8138,Breslins Pub,53.6962632,-9.6161776,"F28 AX28,, Drummin East, Westport, Co. Mayo, F28 AX28, Ireland"
8139,Devaneys,54.1149482,-9.1550693,"Ballina, Co. Mayo, Ireland"
8142,The Tavern,53.8494536,-8.9998003,"Main St, Kiltimagh, Co. Mayo, Ireland"
8143,Harrisons,54.1144185,-9.156541899999999,"Ballina, Co. Mayo, Ireland"
8148,Stauntons,53.329701299999996,-8.2225284,"6 Dunlo St, Townparks, Ballinasloe, Co. Galway, Ireland"
8154,Smyths,53.7139277,-8.9974326,"Galway Road, Rooskybeg, Claremorris, Co. Mayo, Ireland"
8155,Garveys Dew Drop Inn,53.9640248,-8.7926035,"Lavy Beg, Charlestown, Co. Mayo, Ireland"
8157,Vincy's,54.1097167,-9.1600395,"Station Rd, Carrowcushlaun West, Ballina, Co. Mayo, Ireland"
8158,Hennelly's Bar,53.8579605,-9.2968741,"2, Rush St, Gorteendrunagh, Castlebar, Co. Mayo, Ireland"
8159,Chambers,53.88541499999999,-9.546368,"Main St, Newport, Co. Mayo, Ireland"
